"Greater Toronto, ON","Greater Vancouver, BC","Fairfield, CT","New York, NY","Nassau, NY","Queens, NY","Sussex, DE","Fulton, GA","Broward, FL","Miami-Dade, FL","Palm Beach, FL","Hillsborough, FL","Lee, FL","Sarasota, FL","Hennepin, MN","Lake, IL","Cook, IL","St. Louis, MO","Dallas, TX","Tarrant, TX","Harris, TX","Bexar, TX","Maricopa, AZ","Clark, NV","Los Angeles, CA","Orange, CA","Riverside, CA","San Diego, CA","King, WA"
490824.491177161,2556405.58484458,1033905.51121653,5845733.14478734,639923.762676877,1025915.79147931,3331881.30808227,226420.040482691,599637.684851455,1315404.06933849,398763.173569435,694439.875617178,545449.494940649,820840.463597735,878470.092968703,399170.733552528,429956.041669722,254493.104693626,779960.596991048,337014.618079771,551882.02663526,281496.289078362,577041.495712424,299164.63900391,1615189.10821079,1289148.19860259,822137.506117843,866099.863889425,248629.40503177
945255.103992493,2388131.92897713,817509.731845892,4669963.14477044,1754939.93747719,1803440.45493683,733292.140224977,557441.73132687,660007.116073603,1367446.37314469,470716.343414674,445008.847615929,286675.207925854,2285933.34468722,438622.325943085,748844.045068131,729382.104626049,254493.104693626,1006860.72820535,353064.685521412,574399.848630748,380460.564258304,633495.952206434,544738.717356035,1281999.51443724,1334988.42964491,257450.139516202,1145695.54347589,239841.51986417
965044.786029471,596259.036853346,707777.588155099,4419963.14477044,1136697.72270337,534051.05951711,3811380.23485036,619271.5162753,913644.97663731,-121278.207336513,414844.660308371,315268.61738163,323439.862204826,916086.790460862,835887.762463391,748844.045068131,587895.982044801,402880.32916346,531629.397701031,269167.138395275,574399.848630748,288066.184170196,646798.757250905,668902.599509347,1949088.87827618,1354264.15299134,577701.140381888,1165695.54347589,615142.608802395
591666.265546497,3257336.4435871,607272.693953414,4714963.14477044,1182588.96954068,1000168.52796284,3589712.70160211,-636601.386290944,691871.413287401,185329.179754691,823116.230193536,289281.567015502,550800.320378516,830986.790460862,800376.855977172,857230.725488993,587895.982044801,402880.32916346,406424.529123453,162382.32031364,566852.051777026,201708.07705227,511802.067715093,104756.810282484,1987365.77009939,-8063558.05928283,707890.645318398,936860.590934035,-115153.324221538
626294.878361829,4601589.06400024,826086.924835324,5596733.14478734,1744565.7684455,934964.582732348,3589712.70160211,-223787.308630827,670107.116073603,1379731.46146239,855089.998254178,397011.124481922,442539.862204826,693221.900750206,505904.951847074,857230.725488993,454255.245630027,410865.656442561,489398.858830109,427521.800146798,555981.064320327,266118.065305404,493124.946414961,-202237.575778,575875.519944537,1117034.21128759,785801.462017396,1112623.03245359,363626.736488361
1215843.78120343,390444.082476411,1256962.99262486,5596733.14478734,1119155.68736618,629110.174076672,390609.680166628,407869.907384406,700107.116073603,1057635.54649883,824223.032935645,471602.708718715,600800.320378516,641990.284061547,626510.456837845,830786.398057788,454255.245630027,283720.101089113,362706.205264482,429756.261813872,555981.064320327,306385.555419265,515202.067715093,72256.8102824843,455350.306926947,2174001.96901558,513553.85351147,1162754.35415743,356327.820823007
1580606.19632485,160809.560935974,790331.62269321,3180082.15584278,1000255.1353916,834148.598540388,390609.680166628,1657109.73160878,648663.428909167,741113.216475092,1017365.43659179,265430.44866811,459734.967186924,780687.764771101,503183.429888173,830786.398057788,714114.368834384,283720.101089113,593402.501723823,423807.800146798,567072.888211245,421130.278145124,582496.541974259,627039.867091622,1632171.24704007,1808766.27255101,502044.723417835,874430.664510587,598436.575310799
1246380.16017281,2227745.30677845,1063955.99860202,2029653.14471973,1072776.97401417,584161.160384295,-17282.4901256334,624222.634296164,624024.729543423,1131117.05214105,1214223.03293564,198621.144231996,413734.967186924,1057693.34521971,553256.779145306,554624.163383503,615926.617944375,460345.519617942,777296.816827226,341188.330349096,589399.848630748,371773.164397918,329193.978748573,595143.299615331,144348.241137652,1183003.45576141,625760.993288757,924052.223444909,105657.004135518
824662.55371867,671511.411824977,1542595.98409178,5719963.14477044,659221.353857701,1058525.4538576,-17282.4901256334,591222.634296164,781062.581672682,1252610.31458949,924223.032935645,585073.927822733,383231.650968676,405660.77650476,509493.560864709,554624.163383503,523197.730774074,460345.519617942,667169.508242031,386204.913694717,598661.190201042,328022.686030923,536506.428169292,-54125.6370187528,1970023.82302809,1332099.65639622,121994.837795829,1009063.19617884,778737.626446582
915295.878361829,1515097.2211917,1313846.63790159,4525082.15584278,759345.575248822,574062.143497027,188194.7530659,646241.685916104,699107.116073603,260973.184697822,738298.228358364,522019.745364127,158171.100992997,416947.024874888,761170.438126911,215874.907813582,792252.149354428,366664.098927377,741500.751786537,439855.261813872,502047.051506418,76030.7805883558,511492.189085169,515794.009858547,1861670.70300732,1827736.23859901,566408.528153615,1131377.45127178,785081.569030383
840725.491177161,740473.903161888,1220115.18074538,7043193.14475354,1129315.78796024,564068.054952984,66702.6803728689,596481.80834807,710107.116073603,632619.95402666,167356.597269603,272713.84161094,349397.004160268,1247662.18784789,658793.1595737,215874.907813582,810596.728183602,366664.098927377,406463.820183267,423807.800146798,502047.051506418,320783.395498222,412720.038366991,695996.83118847,1910379.28869077,1306534.05880165,664551.976419288,716906.84853626,840257.339365583
549505.352733867,419829.715706347,1820053.77975662,5394963.14477044,683306.540855663,795034.781271828,577954.223356876,614189.645719333,660007.116073603,847835.772212724,197256.597269603,687366.614526893,457419.75498736,846086.790460862,741468.754142878,693685.498802194,441882.692300683,301352.254817354,602825.775145359,430378.07715469,683169.658243214,432369.238600567,508833.726499399,358945.843862749,1639292.51574002,2170941.45824245,858096.327435313,649393.29109513,599794.068131993
819784.716807824,2904593.56850199,970022.689941018,5499963.14477044,1051888.55255331,454150.076404377,-253946.114119917,614189.645719333,695107.116073603,224116.732592256,1007329.03296271,293752.89822199,738449.685122716,805861.855649825,729627.85601806,693685.498802194,441882.692300683,301352.254817354,684108.292894819,341808.8277006,501830.66538244,307614.972957731,443726.536433635,-38796.1892946744,2118615.00741004,2267507.19119664,506347.574115823,1004971.42076833,590177.383921092
1229944.78602947,570867.224369437,1163180.27941123,3668193.14475354,1513544.54929112,1310933.52584718,626151.388075953,246581.965852436,-125881.523144251,978311.446807135,997328.032962707,372764.356746842,657793.687942019,302510.137651736,758160.494259712,771268.133838423,312503.732422505,193311.657717326,674588.360635272,250976.565539581,524395.490335704,206875.534135293,548293.772431273,-19744.3293158713,2084421.69200911,1826756.42608155,992018.860338461,1615377.53149166,759202.717354378
1134634.46806645,2369658.37128629,1241809.39121777,5314963.14477044,570099.157143079,1035127.88670314,-74865.5984962292,433510.324622567,873529.509441349,416793.83927015,997328.032962707,796497.194118259,558269.628462112,885881.337131027,843057.85601806,771268.133838423,312503.732422505,193311.657717326,647837.990827832,502677.278644894,469179.380533411,372901.270817778,688888.959622485,-269100.298058494,1288380.67192057,1332161.24850486,988532.226752273,1012227.88471504,597233.24899516
879825.491177161,1155920.7153583,1231445.73739288,5494963.14477044,1575598.71909251,1070137.49281907,155935.781308935,629490.630641913,997242.063127333,1372202.40148072,629853.661225957,446802.11618201,697235.335713841,902694.834523351,843057.85601806,601685.547678589,450159.854802647,216847.670594358,511802.872985205,262977.308754871,521830.66538244,280977.150441292,812978.589519373,165206.573534746,1089842.44647665,214230.857906454,639094.629573491,303986.705839514,315576.428956375
1352280.16017281,1239242.64305749,1480554.46135374,5194963.14477044,1117846.71522346,1125853.72119177,-325534.225670605,465999.473673057,708314.892559693,409403.671198263,671889.262139993,334948.689208574,604590.012404506,-131517.675522123,609695.591995082,601685.547678589,750851.15239373,216847.670594358,366279.658421412,424664.989266984,522730.66538244,299561.606826248,670515.152144485,500709.261812133,1050134.6311384,1303433.03770381,655094.629573491,954753.265884475,834601.235092469
1050885.56039881,1132643.26964445,1429609.34366797,6288193.14475354,623231.353857701,1215944.60982709,-325534.225670605,877834.238108731,684332.70548721,1101547.00300137,675889.262139993,375446.217634065,563423.083042825,880617.637918569,600926.172034026,818846.542051305,413258.672568955,260728.570746637,89795.9517185857,327596.83426331,522730.66538244,243457.600196969,797013.913130307,689223.093279288,709318.674674222,2244229.34575293,615460.714599869,988146.260006247,1072353.67618291
930825.491177161,380880.95444433,1274584.87265954,13189653.1447197,1058410.69166533,1285944.60982709,-296563.5360777,789657.617391618,143923.752546954,910961.732253136,1002329.03296271,319684.385572207,543043.992812116,682000.287853185,775603.637696575,418389.973341614,413258.672568955,260728.570746637,-351978.936413615,437231.948285563,841216.454147527,325148.145323706,720177.006184607,290083.717778876,1031543.15521433,1794343.8190484,960713.800811326,1320939.19952456,1133670.61637496
656135.809140182,4695183.82462671,1521899.19864106,5869963.14477044,1656055.15886831,1535231.33718237,-360964.915882865,1510827.20847487,695007.116073603,1295852.84410958,654027.637502276,392795.528874914,529772.390542486,329242.657208425,772603.637696575,786005.998509057,895877.971469036,392998.206751444,118724.477104934,491195.767632916,698417.540863763,382504.561350478,680726.891688615,72432.1063764079,1667469.41118539,1296839.23787135,757296.438956646,1037163.66701988,1164487.24795316
1119540.39062952,423951.084670553,1444399.31751558,5488193.14475354,1178480.43287462,707172.244364212,87072.5836373981,551929.648185376,683163.428909167,477894.686809237,1449842.68682119,619727.394967379,592342.594986877,744636.223050046,610375.517151347,786005.998509057,908980.516897065,392998.206751444,411644.359389449,435870.558952131,698417.540863763,220891.778494157,633149.826509066,641575.714187465,-1455993.33585695,946297.732433838,684226.04701469,1281020.14510077,1052545.94029885
975415.17321414,1917637.22754717,1420919.39359526,13466423.1447366,1121311.84461881,654141.948152437,-112967.918027209,497420.242341329,455693.371723154,881673.643775444,1059223.03293564,459516.833526592,968336.73353908,958586.790460862,606436.172034026,788744.590911863,927325.095726238,461071.811174702,1036432.04375691,427231.948285563,506602.775804981,326812.792450783,838612.312491068,-100550.917066625,1350364.25196502,1282514.04404631,756680.653499927,790358.741635745,864293.072410861
1024515.17321414,1520115.83836655,686482.482356783,10966423.1447366,1029644.77729955,674167.810772245,-112967.918027209,551074.355013276,639163.428909167,1320630.46877356,994223.032935645,554280.432523783,885562.53569671,789701.848599035,606436.172034026,798775.099524412,406801.903851802,726348.122863746,985786.803582692,442870.558952131,506602.775804981,395920.813734755,727031.560973255,657665.704050233,80999.5325480725,1136436.47730766,720440.643268444,998614.383550233,999255.857103674
1014944.78602947,1215824.11395103,-228838.861422476,8061423.14473664,695490.301498272,468872.976906428,-62490.6160903905,927947.91205157,653163.428909167,1077904.7777866,1292984.81741478,669570.618157009,905562.53569671,976504.472724308,583635.928791888,592623.319983311,406801.903851802,726348.122863746,492777.542943287,303175.768216183,650849.539439514,250358.348510758,854531.24878487,352116.211548816,1708301.78760512,503442.967858369,752181.740388065,1373539.81326523,938759.656146975
614355.103992493,1358096.50653634,1291055.52310398,33512883.1447028,1138516.68100464,1565960.86633097,-570613.87112329,532425.594056557,635007.116073603,690388.147313322,1052201.88684115,713321.7365044,884712.828729591,976504.472724308,583635.928791888,592623.319983311,212319.188249125,230326.957749611,1391901.19540448,467432.426679602,650849.539439514,396398.156372505,800453.456726748,383792.251889062,1051037.20309274,1351016.48542241,606142.765887308,816065.873567248,970878.712123851
919662.55371867,1181935.26837336,1240255.11893064,45832573.1446521,1148653.2649613,684068.793884978,521513.19136389,569638.052305703,735134.017908819,994659.071706537,1145685.8283455,601491.474398804,978351.948368208,-437297.949050709,576063.51508144,764830.923878944,193974.609419951,273374.77896297,613218.415226412,426050.357541246,600992.896094867,426988.156372505,866793.214216937,-905684.496783396,1872250.79498116,1243667.89154151,890362.777143768,1026396.85048333,753938.531740459
939944.786029471,1794176.02836428,1589140.27777632,13566423.1447366,629243.484371429,999966.060596337,442439.134105431,840997.511700222,682826.144549706,985659.071706537,920414.946200259,553827.047985183,926336.73353908,1376992.57598876,601375.517151347,704917.058727389,589596.578480919,273374.77896297,785930.137315911,518796.405491634,634705.177971251,285722.150441292,845239.93057467,549269.204580155,1805403.45875489,1547199.55050957,524371.318776638,769484.444688683,1380774.30244024
939044.786029471,2414758.0478846,1463210.62726739,5416423.14473664,562872.958191714,1185996.33506671,-44229.0407580332,190962.485841755,805503.083884303,881534.538184894,1026201.88684115,687952.244164506,511090.17891214,323125.117829395,601375.517151347,640607.486798014,447659.854802647,212971.813878167,-792271.276644478,371995.998896183,755083.125807159,389763.270817778,876381.170049532,227590.374590205,812266.240835101,1196336.03443855,598677.919618425,1404738.44726929,1201877.32163895
966295.878361829,855090.356154253,1358730.29129868,5989653.14471973,498543.668362956,624068.793884978,163410.05400079,-18378.4824008236,685107.116073603,1000759.07170654,609853.661225957,385874.918187628,407154.045106068,997224.009882076,427803.775046381,640607.486798014,447659.854802647,212971.813878167,59589.6773864888,465824.678597049,755083.125807159,260364.348510758,786269.06525189,345687.516934289,1646863.87263718,2273687.88945231,721799.771977464,809032.904453244,1094557.23987596
